Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-02-13 00:00:00-05:00,78.40599987113015,78.8969591321478,78.20284507837152,78.5704574584961,94747600,0.0,0.0
2020-02-14 00:00:00-05:00,78.53901899642953,78.83892050632156,78.08192253766144,78.58981323242188,80113600,0.0,0.0
2020-02-18 00:00:00-05:00,76.27045008047632,77.33218399932765,76.08906106405882,77.15079498291016,152531200,0.0,0.0
2020-02-19 00:00:00-05:00,77.39264718918032,78.49791270322793,77.39264718918032,78.26815032958984,93984000,0.0,0.0
2020-02-20 00:00:00-05:00,78.02872169520079,78.517260139207,76.95973247404322,77.46520233154297,100566000,0.0,0.0
2020-02-21 00:00:00-05:00,77.0588632814514,77.50145646107003,75.09502672640008,75.71174621582031,129554000,0.0,0.0
2020-02-24 00:00:00-05:00,71.89292541072396,73.56653705998549,69.95085421270655,72.11542510986328,222195200,0.0,0.0
2020-02-25 00:00:00-05:00,72.78537131530702,73.16749427483839,69.20112246255476,69.6727294921875,230673600,0.0,0.0
2020-02-26 00:00:00-05:00,69.29785906555418,72.04288097148186,69.29060380017634,70.77799224853516,198054800,0.0,0.0
2020-02-27 00:00:00-05:00,67.9845784168311,69.16965138753342,66.01590018074076,66.15133666992188,320605600,0.0,0.0
2020-02-28 00:00:00-05:00,62.2188373725417,67.33400483239866,62.00358558614566,66.1126480102539,426510000,0.0,0.0
2020-03-02 00:00:00-05:00,68.26999310714803,72.90387904877242,67.16714840245746,72.26780700683594,341397200,0.0,0.0
2020-03-03 00:00:00-05:00,73.44319556548463,73.52300347304629,69.12129439177312,69.97261810302734,319475600,0.0,0.0
2020-03-04 00:00:00-05:00,71.6946122287109,73.37790019382146,70.89408264604006,73.21827697753906,219178400,0.0,0.0
2020-03-05 00:00:00-05:00,71.47209384482164,72.44675702043206,70.47808575850526,70.8432846069336,187572800,0.0,0.0
2020-03-06 00:00:00-05:00,68.20226931131931,70.3354058888164,68.01604591388242,69.9024887084961,226176800,0.0,0.0
2020-03-09 00:00:00-04:00,63.78845614363864,67.25661245643286,63.60706716882261,64.37374114990234,286744800,0.0,0.0
2020-03-10 00:00:00-04:00,67.02686596637837,69.27608658534605,65.14767122671621,69.01004791259766,285290000,0.0,0.0
2020-03-11 00:00:00-04:00,67.08733175658426,68.01362169576068,65.74988307252373,66.61329650878906,255598800,0.0,0.0
2020-03-12 00:00:00-04:00,61.8996002456348,65.30003870789042,59.97929481317342,60.03491973876953,418474000,0.0,0.0
2020-03-13 00:00:00-04:00,64.06417921518192,67.69921444547847,61.17646208174082,67.22760009765625,370732000,0.0,0.0
2020-03-16 00:00:00-04:00,58.51609560503949,62.65901820555978,58.044484903274174,58.5789794921875,322423600,0.0,0.0
2020-03-17 00:00:00-04:00,59.86079146440188,62.303494624543745,57.65751943951495,61.154701232910156,324056000,0.0,0.0
2020-03-18 00:00:00-04:00,57.98886105384675,60.46300623570861,57.347950973526814,59.65763854980469,300233600,0.0,0.0
2020-03-19 00:00:00-04:00,59.83176871542281,61.149861434253346,58.67571640074359,59.20053482055664,271857200,0.0,0.0
2020-03-20 00:00:00-04:00,59.78097572031221,60.90558973701077,55.142256121470716,55.44215393066406,401693200,0.0,0.0
2020-03-23 00:00:00-04:00,55.16161211294488,55.26318952393012,51.420160868327166,54.264339447021484,336752800,0.0,0.0
2020-03-24 00:00:00-04:00,57.16413220820389,59.90431549182687,56.66591773670302,59.70841598510742,287531200,0.0,0.0
2020-03-25 00:00:00-04:00,60.644401795132616,62.45829217783847,59.08445680407946,59.3795166015625,303602000,0.0,0.0
2020-03-26 00:00:00-04:00,59.62135150815354,62.56226879829015,59.58265430542807,62.50422668457031,252087200,0.0,0.0
2020-03-27 00:00:00-04:00,61.12808558327173,61.88266255080022,59.749530088606896,59.91640853881836,204216800,0.0,0.0
2020-03-30 00:00:00-04:00,60.6419727055928,61.79802498746447,60.31788821611853,61.62630844116211,167976400,0.0,0.0
2020-03-31 00:00:00-04:00,61.8173824008547,63.483739105011665,60.9467135877393,61.500553131103516,197002000,0.0,0.0
2020-04-01 00:00:00-04:00,59.6165240756465,60.15343586559381,57.83407583491139,58.26457214355469,176218400,0.0,0.0
2020-04-02 00:00:00-04:00,58.12670523580675,59.290012694130326,57.29473381628088,59.2368049621582,165934000,0.0,0.0
2020-04-03 00:00:00-04:00,58.72166453956951,59.423033841940786,57.79537096509543,58.38549041748047,129880000,0.0,0.0
2020-04-06 00:00:00-04:00,60.68066393279939,63.63367471849766,60.313051558292024,63.4788932800293,201820400,0.0,0.0
2020-04-07 00:00:00-04:00,65.49351989948178,65.71119260823201,62.6396691972311,62.7436637878418,202887200,0.0,0.0
2020-04-08 00:00:00-04:00,63.54418476916798,64.66396058058191,63.17899331030437,64.34955596923828,168895200,0.0,0.0
2020-04-09 00:00:00-04:00,64.9856622608012,65.31699845707908,64.018253860228,64.8139419555664,161834800,0.0,0.0
2020-04-13 00:00:00-04:00,64.89132507247314,66.19491120746524,64.29152931174313,66.08607482910156,131022800,0.0,0.0
2020-04-14 00:00:00-04:00,67.71856083326759,69.71383985781922,67.24694647516952,69.42361450195312,194994800,0.0,0.0
2020-04-15 00:00:00-04:00,68.29898835261409,69.24946473289131,67.87091306351424,68.78994750976562,131154400,0.0,0.0
2020-04-16 00:00:00-04:00,69.50343396347523,69.7017543891835,68.28691861079514,69.33655548095703,157125200,0.0,0.0
2020-04-17 00:00:00-04:00,68.85284047730217,69.39942831156146,66.95913534892303,68.39573669433594,215250000,0.0,0.0
2020-04-20 00:00:00-04:00,67.22277564592211,68.12487900696708,66.95673693299449,66.97608184814453,130015200,0.0,0.0
2020-04-21 00:00:00-04:00,66.81888089328784,67.05347766583337,64.19478479973962,64.90583038330078,180991600,0.0,0.0
2020-04-22 00:00:00-04:00,66.17312073347611,67.21066785744529,65.832115915965,66.77533721923828,116862400,0.0,0.0
2020-04-23 00:00:00-04:00,66.71973354012535,68.14182498152778,66.477881455009,66.5165786743164,124814400,0.0,0.0
2020-04-24 00:00:00-04:00,67.04136830681426,68.44652764676574,66.99299496104605,68.43685150146484,126161200,0.0,0.0
2020-04-27 00:00:00-04:00,68.1538936670834,68.81657319534303,67.70647335185146,68.48523712158203,117087600,0.0,0.0
2020-04-28 00:00:00-04:00,68.94715995733218,69.12854894429597,67.2832245167364,67.3751220703125,112004800,0.0,0.0
2020-04-29 00:00:00-04:00,68.86250268172437,70.05725180630961,68.6593479462251,69.58805847167969,137280800,0.0,0.0
2020-04-30 00:00:00-04:00,70.1274034083595,71.23266881272234,69.73802523358442,71.05611419677734,183064000,0.0,0.0
2020-05-01 00:00:00-04:00,69.23013833651491,72.31375148512824,69.13339900800005,69.91216278076172,240616800,0.0,0.0
2020-05-04 00:00:00-04:00,69.93635703016494,71.02952558414289,69.24707724616884,70.9013442993164,133568000,0.0,0.0
2020-05-05 00:00:00-04:00,71.36083945419138,72.79744070168688,71.21572680056569,71.96546936035156,147751200,0.0,0.0
2020-05-06 00:00:00-04:00,72.6668439519477,73.33919216211522,72.28230018886588,72.70796203613281,142333600,0.0,0.0
2020-05-07 00:00:00-04:00,73.33438362592382,73.80599810613609,73.03206854392603,73.46014404296875,115215200,0.0,0.0
2020-05-08 00:00:00-04:00,74.119757726088,75.26196230929314,73.79237217273885,75.20861053466797,133838400,0.205,0.0
2020-05-11 00:00:00-04:00,74.71631428574544,76.88674476777591,74.50775467946016,76.39203643798828,145946400,0.0,0.0
2020-05-12 00:00:00-04:00,77.07590132316346,77.52696763422976,75.39775910098548,75.51901245117188,162301200,0.0,0.0
2020-05-13 00:00:00-04:00,75.69848100436312,76.6200111005404,73.53047005378731,74.6072006225586,200622400,0.0,0.0
2020-05-14 00:00:00-04:00,73.84572041786713,75.12615554695448,73.12304775988805,75.0655288696289,158929200,0.0,0.0
2020-05-15 00:00:00-04:00,72.8368814117532,74.66780385011373,72.80292692486488,74.6217269897461,166348400,0.0,0.0
2020-05-18 00:00:00-04:00,75.94582405017557,76.75336807886046,75.25467849728416,76.3799057006836,135178400,0.0,0.0
2020-05-19 00:00:00-04:00,76.39688667871405,77.24323270759544,75.90702580080492,75.93855285644531,101729600,0.0,0.0
2020-05-20 00:00:00-04:00,76.79702397462873,77.48574215036817,76.75822201252429,77.41542053222656,111504800,0.0,0.0
2020-05-21 00:00:00-04:00,77.27718574052247,77.81797834459402,76.60058997680626,76.83824920654297,102688800,0.0,0.0
2020-05-22 00:00:00-04:00,76.57635005515425,77.41542869782153,76.47450136951518,77.33297729492188,81803200,0.0,0.0
2020-05-26 00:00:00-04:00,78.45090282570622,78.63035538202438,76.75335624215153,76.80913543701172,125522000,0.0,0.0
2020-05-27 00:00:00-04:00,76.66606775831522,77.28930432080578,75.92641792081989,77.143798828125,112945200,0.0,0.0
2020-05-28 00:00:00-04:00,76.81885227689466,78.43637538186252,76.54239845998111,77.17776489257812,133560800,0.0,0.0
2020-05-29 00:00:00-04:00,77.42027570132166,77.8810370209666,76.74610726923865,77.10259246826172,153532400,0.0,0.0
2020-06-01 00:00:00-04:00,77.05649478835441,78.17202695622836,76.92553911368113,78.05077362060547,80791200,0.0,0.0
2020-06-02 00:00:00-04:00,77.78401039078527,78.43635389149792,77.34264649797673,78.41210174560547,87642800,0.0,0.0
2020-06-03 00:00:00-04:00,78.73222188437157,79.1056842545279,78.15990225471617,78.8437728881836,104491200,0.0,0.0
2020-06-04 00:00:00-04:00,78.66673203409954,78.96501046306783,77.79127922053404,78.16474151611328,87560400,0.0,0.0
2020-06-05 00:00:00-04:00,78.41454770677157,80.45160263084539,78.38544808511186,80.39097595214844,137250400,0.0,0.0
2020-06-08 00:00:00-04:00,80.08784274734353,80.90024172394006,79.3772998475136,80.86628723144531,95654400,0.0,0.0
2020-06-09 00:00:00-04:00,80.54617766782322,83.81273576255528,80.51465061318699,83.41987609863281,147712400,0.0,0.0
2020-06-10 00:00:00-04:00,84.36807171758845,86.0340914097843,83.92913522287401,85.56605529785156,166651600,0.0,0.0
2020-06-11 00:00:00-04:00,84.71000802945393,85.13439472060976,81.35614389223483,81.45799255371094,201662400,0.0,0.0
2020-06-12 00:00:00-04:00,83.5969208795234,84.34383835712818,81.05060019570263,82.1612777709961,200146000,0.0,0.0
2020-06-15 00:00:00-04:00,80.81534793256503,83.82970407027696,80.65286520703812,83.17736053466797,138808800,0.0,0.0
2020-06-16 00:00:00-04:00,85.23139143477016,85.653358069437,83.59689886122223,85.38174438476562,165428800,0.0,0.0
2020-06-17 00:00:00-04:00,86.12625510451949,86.18688178098341,85.1416784708026,85.26293182373047,114406400,0.0,0.0
2020-06-18 00:00:00-04:00,85.2192710882484,85.71398677476938,84.68818088081773,85.296875,96820400,0.0,0.0
2020-06-19 00:00:00-04:00,86.00258453034328,86.4681932764156,83.70119078400126,84.8094482421875,264476000,0.0,0.0
2020-06-22 00:00:00-04:00,85.20228371964926,87.1714364918586,85.1562068650672,87.02835845947266,135445200,0.0,0.0
2020-06-23 00:00:00-04:00,88.27243705588172,90.3046443458434,87.85289780891296,88.88597869873047,212155600,0.0,0.0
2020-06-24 00:00:00-04:00,88.51494690487205,89.43404938466047,86.94350079967253,87.31696319580078,192623200,0.0,0.0
2020-06-25 00:00:00-04:00,87.47216900112456,88.51494484309887,86.71312185164297,88.47614288330078,137522400,0.0,0.0
2020-06-26 00:00:00-04:00,88.3718508333902,88.59253277701855,85.60969648694928,85.75762939453125,205256800,0.0,0.0
2020-06-29 00:00:00-04:00,85.66549550848868,87.82865862307958,85.1877569926391,87.73407745361328,130646000,0.0,0.0
2020-06-30 00:00:00-04:00,87.32179888035039,88.75259416052774,87.30240160297599,88.4664306640625,140223200,0.0,0.0
2020-07-01 00:00:00-04:00,88.54402924512468,89.08724178750444,88.25059826293374,88.2990951538086,110737200,0.0,0.0
2020-07-02 00:00:00-04:00,89.20607508168689,89.84144133765948,88.18512412993056,88.2990951538086,114041600,0.0,0.0
2020-07-06 00:00:00-04:00,89.72747297069945,91.12916130648333,89.69594591770318,90.66112518310547,118655600,0.0,0.0
2020-07-07 00:00:00-04:00,91.03943260618246,91.81787696805416,90.26826314860052,90.37981414794922,112424400,0.0,0.0
2020-07-08 00:00:00-04:00,91.35712467862727,92.51630641314865,91.26981841791165,92.48477935791016,117092000,0.0,0.0
2020-07-09 00:00:00-04:00,93.3771927270549,93.430544491857,91.83485381849374,92.88248443603516,125642800,0.0,0.0
2020-07-10 00:00:00-04:00,92.47751045180962,93.10318192525366,91.86639619002682,93.04497528076172,90257200,0.0,0.0
2020-07-13 00:00:00-04:00,94.34965162813619,96.95902596441493,92.40232321566707,92.61573028564453,191649200,0.0,0.0
2020-07-14 00:00:00-04:00,91.99733587271359,94.33995142456507,91.0636910214966,94.14837646484375,170989200,0.0,0.0
2020-07-15 00:00:00-04:00,96.02295123465481,96.27273284060122,93.5978842251878,94.79586791992188,153198000,0.0,0.0
2020-07-16 00:00:00-04:00,93.66821174965895,94.4854581347257,93.03041795220673,93.62940979003906,110577600,0.0,0.0
2020-07-17 00:00:00-04:00,94.08048312128706,94.2356835706405,92.96737078589749,93.44026184082031,92186800,0.0,0.0
2020-07-20 00:00:00-04:00,93.52755414344499,95.54763152313923,93.18319140296002,95.4094009399414,90318000,0.0,0.0
2020-07-21 00:00:00-04:00,96.19997393951473,96.2751504170526,93.84280875166303,94.09259033203125,103433200,0.0,0.0
2020-07-22 00:00:00-04:00,93.79430109039494,95.03836147832928,93.70700224247064,94.35691833496094,89001600,0.0,0.0
2020-07-23 00:00:00-04:00,94.09017424204148,94.1677781639269,89.25216991066098,90.06214141845703,197004400,0.0,0.0
2020-07-24 00:00:00-04:00,88.26031386604993,90.1833901651154,86.47303332227233,89.83902740478516,185438800,0.0,0.0
2020-07-27 00:00:00-04:00,90.90121082733599,92.06039256097253,90.67810880703217,91.9682388305664,121214000,0.0,0.0
2020-07-28 00:00:00-04:00,91.5389903643371,91.7160228925572,90.45255785000906,90.45741271972656,103625600,0.0,0.0
2020-07-29 00:00:00-04:00,90.94000226618061,92.3756450249379,90.90362774541741,92.19133758544922,90329200,0.0,0.0
2020-07-30 00:00:00-04:00,91.36439616603701,93.41115323756709,90.95698669984957,93.30687713623047,158130000,0.0,0.0
2020-07-31 00:00:00-04:00,99.80120988768464,103.22540332463862,97.80294963723614,103.0750503540039,374336800,0.0,0.0
2020-08-03 00:00:00-04:00,104.95688931304775,108.29135620019736,104.6586108297832,105.67228698730469,308151200,0.0,0.0
2020-08-04 00:00:00-04:00,105.86148063298958,107.46930171163515,105.13880778989187,106.37802124023438,173071600,0.0,0.0
2020-08-05 00:00:00-04:00,106.09910671543679,107.08368330710017,105.63349060376568,106.7635726928711,121776800,0.0,0.0
2020-08-06 00:00:00-04:00,107.095798287908,110.98318005233068,106.506508834704,110.48846435546875,202428800,0.0,0.0
2020-08-07 00:00:00-04:00,110.00988008396922,110.46661589150919,107.179584578467,107.9764404296875,198045600,0.205,0.0
2020-08-10 00:00:00-04:00,109.42195650024055,110.56379606115887,106.8953408360196,109.54586029052734,212403600,0.0,0.0
2020-08-11 00:00:00-04:00,108.80973072656776,109.30776282738468,106.02801970691873,106.28797149658203,187902400,0.0,0.0
2020-08-12 00:00:00-04:00,107.37879756886053,110.07790879616837,107.18444536818468,109.82038879394531,165598000,0.0,0.0
2020-08-13 00:00:00-04:00,111.20029955907641,112.76729092425326,110.7119798713676,111.76393127441406,210082000,0.0,0.0
2020-08-14 00:00:00-04:00,111.58900224852829,111.75420233347295,109.8543791144295,111.66431427001953,165565200,0.0,0.0
2020-08-17 00:00:00-04:00,112.78669979228235,112.81099566384856,110.74597261972492,111.37276458740234,119561600,0.0,0.0
2020-08-18 00:00:00-04:00,111.12498689269856,112.72598654466942,110.78972307405309,112.30083465576172,105633600,0.0,0.0
2020-08-19 00:00:00-04:00,112.70898176363043,113.85567747183467,112.34699766084464,112.44174194335938,145538000,0.0,0.0
2020-08-20 00:00:00-04:00,112.48305495531345,115.05097442556867,112.46604709851567,114.9367904663086,126907200,0.0,0.0
2020-08-21 00:00:00-04:00,115.89639872088485,121.34320488803218,115.88425449002158,120.85974884033203,338054800,0.0,0.0
2020-08-24 00:00:00-04:00,125.06509136210123,125.15013062833738,120.43944460680316,122.30525207519531,345937600,0.0,0.0
2020-08-25 00:00:00-04:00,121.17802164994161,121.64690172019864,119.57944621797552,121.30191802978516,211495600,0.0,0.0
2020-08-26 00:00:00-04:00,122.6186527038837,123.40822042524167,121.55212536151603,122.95148468017578,163022400,0.0,0.0
2020-08-27 00:00:00-04:00,123.55400095827326,123.88683296878132,120.33741816118453,121.481689453125,155552400,0.0,0.0
2020-08-28 00:00:00-04:00,122.45589632606433,122.87376022104301,121.06140041082597,121.284912109375,187630000,0.0,0.0
2020-08-31 00:00:00-04:00,123.97915723775616,127.30262866474355,122.44374970807395,125.39794158935547,225702700,0.0,4.0
2020-09-01 00:00:00-04:00,129.01293310588505,130.99536378403553,126.84587750534726,130.39285278320312,151948100,0.0,0.0
2020-09-02 00:00:00-04:00,133.70660835355852,134.0856002645823,123.41550776119645,127.69131469726562,200119000,0.0,0.0
2020-09-03 00:00:00-04:00,123.3280682941128,125.20358843955071,117.09898196053354,117.46825408935547,257599600,0.0,0.0
2020-09-04 00:00:00-04:00,116.68111776737273,120.20866118452791,107.76021579822826,117.5459976196289,332607200,0.0,0.0
2020-09-08 00:00:00-04:00,110.73385384547656,115.6316049618243,109.4997017926122,109.63574981689453,231366600,0.0,0.0
2020-09-09 00:00:00-04:00,113.95042385620658,115.77735955442189,112.00687240165654,114.00872802734375,176940500,0.0,0.0
2020-09-10 00:00:00-04:00,116.9629291163385,117.09897712734502,109.32477117698187,110.28682708740234,182274400,0.0,0.0
2020-09-11 00:00:00-04:00,111.33635359603639,111.97772918558881,106.89533846718923,108.8388900756836,180860300,0.0,0.0
2020-09-14 00:00:00-04:00,111.48212897781393,112.65797689067007,109.616321087037,112.10406494140625,140150100,0.0,0.0
2020-09-15 00:00:00-04:00,114.9902161756601,115.4761040079777,110.40343385233226,112.27896118164062,184642000,0.0,0.0
2020-09-16 00:00:00-04:00,111.97772849620063,112.72599259867744,108.8777613272375,108.96521759033203,154679000,0.0,0.0
2020-09-17 00:00:00-04:00,106.62323468611042,109.03323435377406,105.64173911915216,107.2257308959961,178011000,0.0,0.0
2020-09-18 00:00:00-04:00,107.28401931462975,107.75046741419948,103.09566176532392,103.82449340820312,287104900,0.0,0.0
2020-09-21 00:00:00-04:00,101.58943734580029,107.07997179185173,100.19007789948417,106.97307586669922,195713800,0.0,0.0
2020-09-22 00:00:00-04:00,109.49969103484163,109.67461096517128,106.07904368113599,108.65424346923828,183055400,0.0,0.0
2020-09-23 00:00:00-04:00,108.46962532813541,108.94579342871626,103.75650642522785,104.09663391113281,150718700,0.0,0.0
2020-09-24 00:00:00-04:00,102.20166152378793,107.1382844839182,102.03646141325542,105.16558074951172,167743300,0.0,0.0
2020-09-25 00:00:00-04:00,105.36964948370711,109.26647248780473,104.63109780542541,109.1109848022461,149981400,0.0,0.0
2020-09-28 00:00:00-04:00,111.76393904662547,112.06518717809003,109.59687570753539,111.71534729003906,137672400,0.0,0.0
2020-09-29 00:00:00-04:00,111.31691932127065,112.0554635809669,110.36457578821059,110.8698959350586,99382200,0.0,0.0
2020-09-30 00:00:00-04:00,110.57836749432273,113.95043065542163,110.41316739020328,112.54135131835938,142675200,0.0,0.0
2020-10-01 00:00:00-04:00,114.31969070873184,114.39743454271479,112.56077909571286,113.49368286132812,116120400,0.0,0.0
2020-10-02 00:00:00-04:00,109.70375758314337,112.11376456822066,109.0526696470594,109.83008575439453,144712000,0.0,0.0
2020-10-05 00:00:00-04:00,110.69496533908391,113.35762848374344,110.34512551989539,113.21186065673828,106243800,0.0,0.0
2020-10-06 00:00:00-04:00,112.43443667707562,112.84258807364455,109.08181374151268,109.96613311767578,161498200,0.0,0.0
2020-10-07 00:00:00-04:00,111.3849466001731,112.28869840481383,110.90877111263151,111.83196258544922,96849000,0.0,0.0
2020-10-08 00:00:00-04:00,112.96895442987977,113.11472230550496,111.35580279066887,111.72508239746094,83477200,0.0,0.0
2020-10-09 00:00:00-04:00,112.02631376339767,113.69776933647424,111.67647388000671,113.66861724853516,100506900,0.0,0.0
2020-10-12 00:00:00-04:00,116.67139028698064,121.64688463034302,115.91340641347355,120.88890075683594,240226800,0.0,0.0
2020-10-13 00:00:00-04:00,121.73434029707663,121.85095605169045,116.27296553538521,117.68203735351562,262330500,0.0,0.0
2020-10-14 00:00:00-04:00,117.58485335748753,119.55755673583052,116.24380563288516,117.76949310302734,150712000,0.0,0.0
2020-10-15 00:00:00-04:00,115.36923806918682,117.77923819182097,114.81532609297912,117.30307006835938,112559200,0.0,0.0
2020-10-16 00:00:00-04:00,117.8569433828195,118.1193269462499,115.45665646862143,115.66072845458984,115393800,0.0,0.0
2020-10-19 00:00:00-04:00,116.57421378889114,117.02122972774796,112.39558266615455,112.70655059814453,120639300,0.0,0.0
2020-10-20 00:00:00-04:00,112.9203357688391,115.62187849993559,112.36642390465587,114.19336700439453,124423700,0.0,0.0
2020-10-21 00:00:00-04:00,113.37706680716391,115.35949008406753,113.16327497131253,113.57142639160156,89946000,0.0,0.0
2020-10-22 00:00:00-04:00,114.13506335968486,114.70841493004065,111.35578401227829,112.48304748535156,101988000,0.0,0.0
2020-10-23 00:00:00-04:00,113.10498668978074,113.26047437917072,111.05453912383231,111.7930908203125,82572600,0.0,0.0
2020-10-26 00:00:00-04:00,110.79214024867784,113.26045120729546,109.69402905569095,111.80278778076172,111850700,0.0,0.0
2020-10-27 00:00:00-04:00,112.23037983284465,113.96985932342135,111.30719583151641,113.30905151367188,92276800,0.0,0.0
2020-10-28 00:00:00-04:00,111.80280503922792,112.17207716189112,107.96428630838615,108.06146240234375,143937800,0.0,0.0
2020-10-29 00:00:00-04:00,109.19844245324492,113.62973745029149,109.0332349429399,112.06517791748047,146129200,0.0,0.0
2020-10-30 00:00:00-04:00,107.92541751822762,108.82916930496091,104.67968991872881,105.78751373291016,190272600,0.0,0.0
2020-11-02 00:00:00-05:00,106.03045032760409,107.55613792475565,104.29097088393719,105.70004272460938,122866900,0.0,0.0
2020-11-03 00:00:00-05:00,106.56493023946784,108.34327419283329,105.6611785129121,107.32291412353516,107624400,0.0,0.0
2020-11-04 00:00:00-05:00,110.9184838247905,112.32755570064144,109.17900433769593,111.70561981201172,138235500,0.0,0.0
2020-11-05 00:00:00-05:00,114.62095155797914,116.24382276328363,113.57143933861293,115.67047119140625,126387100,0.0,0.0
2020-11-06 00:00:00-05:00,115.17888245464515,116.03551785418253,113.0470194186013,115.5390625,114457900,0.205,0.0
2020-11-09 00:00:00-05:00,117.30099476626944,118.7514365224502,112.9691352746871,113.23196411132812,154515300,0.0,0.0
2020-11-10 00:00:00-05:00,112.48241007857042,114.46824612623837,111.10010224382926,112.8912582397461,138023400,0.0,0.0
2020-11-11 00:00:00-05:00,114.07887428608585,116.45409278270938,113.34878508110145,116.31781005859375,112295000,0.0,0.0
2020-11-12 00:00:00-05:00,116.44435364296932,117.33019127391833,115.4222258727158,116.04523468017578,103162300,0.0,0.0
2020-11-13 00:00:00-05:00,116.26915483122531,116.49304471994897,114.74083488923566,116.09393310546875,81581900,0.0,0.0
2020-11-16 00:00:00-05:00,115.76296175843655,117.7780080013021,115.01340665149156,117.10633087158203,91183000,0.0,0.0
2020-11-17 00:00:00-05:00,116.37622254278644,117.46648433849896,115.80188183810091,116.22046661376953,74271000,0.0,0.0
2020-11-18 00:00:00-05:00,115.46118005472933,116.63905646851767,114.86737354648494,114.89657592773438,76322100,0.0,0.0
2020-11-19 00:00:00-05:00,114.4682514561133,115.89922751370858,113.70895985661822,115.4903793334961,74113000,0.0,0.0
2020-11-20 00:00:00-05:00,115.49037493540368,115.6169210548832,114.17621587656545,114.22488403320312,73604300,0.0,0.0
2020-11-23 00:00:00-05:00,114.06915102717399,114.49747245412723,110.73020904206231,110.82755279541016,127959300,0.0,0.0
2020-11-24 00:00:00-05:00,110.88593582564137,112.77442790983892,109.60097188273014,112.11248016357422,113874200,0.0,0.0
